onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
234.7040000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
235.8500000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
236.3000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
238.3260000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
239.6960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
240.2160000000	n/a	n/a	FB: +1	n/a	n/a	S  8
242.2380000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
243.7920000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
244.1640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
246.1860000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
247.5680000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
247.9960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
250.0180000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
251.4400000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
251.9440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
253.9640000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
255.2660000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
255.6420000000	n/a	n/a	FB: +1	n/a	n/a	S  8
257.6620000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
259.1220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
259.4400000000	n/a	n/a	FB: +1	n/a	n/a	S  8
261.4620000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
262.7140000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
263.1360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
265.1600000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
266.5860000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
266.9340000000	n/a	n/a	FB: +1	n/a	n/a	S  8
268.9560000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
270.0900000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
270.5820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
272.6020000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
273.8660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
274.3800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
276.4020000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
