onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
3.3840000000	n/a	n/a	STATUS	n/a	n/a	S255
252.1480000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
254.7340000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
255.3480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
257.5560000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
259.1920000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
259.8800000000	n/a	n/a	FB: +1	n/a	n/a	S  8
262.0660000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
264.6960000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
265.2280000000	n/a	n/a	FB: 0	n/a	n/a	S  9
267.3980000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
268.6480000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
269.2440000000	n/a	n/a	FB: 0	n/a	n/a	S  9
271.4280000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
272.3440000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
273.0240000000	n/a	n/a	FB: 0	n/a	n/a	S  9
275.1940000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
276.3200000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
276.8740000000	n/a	n/a	FB: 0	n/a	n/a	S  9
279.0420000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
280.0080000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
280.4900000000	n/a	n/a	FB: 0	n/a	n/a	S  9
282.6580000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
286.8220000000	n/a	n/a	Trn No Response	n/a	n/a	S105
287.4200000000	n/a	n/a	STATUS	n/a	n/a	S  7
289.6060000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
290.6160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
291.1360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
293.3040000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
294.5520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
295.2180000000	n/a	n/a	FB: +1	n/a	n/a	S  8
297.3860000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
298.1040000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
298.7840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
300.9520000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
301.3920000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
302.0820000000	n/a	n/a	FB: +1	n/a	n/a	S  8
304.2500000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
305.6000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
306.1640000000	n/a	n/a	FB: 0	n/a	n/a	S  9
308.3320000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
308.7200000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
309.3300000000	n/a	n/a	FB: 0	n/a	n/a	S  9
311.4980000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
312.2880000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
312.7780000000	n/a	n/a	FB: +1	n/a	n/a	S  8
314.9460000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
315.5200000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
316.1440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
318.3120000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
319.4160000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
320.0440000000	n/a	n/a	FB: +1	n/a	n/a	S  8
322.2120000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
324.0320000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
324.6920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
326.8600000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
329.2720000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
329.9560000000	n/a	n/a	FB: +1	n/a	n/a	S  8
332.1240000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
333.3520000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
333.9380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
336.1060000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
336.8320000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
337.3540000000	n/a	n/a	FB: 0	n/a	n/a	S  9
339.5220000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
340.4960000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
341.0360000000	n/a	n/a	FB: 0	n/a	n/a	S  9
343.2040000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
343.7760000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
344.3200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
346.4860000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
347.0080000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
347.5500000000	n/a	n/a	FB: +1	n/a	n/a	S  8
349.7180000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
350.2400000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
350.9160000000	n/a	n/a	FB: 0	n/a	n/a	S  9
353.0840000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
353.8160000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
354.4980000000	n/a	n/a	FB: +1	n/a	n/a	S  8
356.6660000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
357.8640000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
358.4480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
360.6160000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
361.6000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
362.2460000000	n/a	n/a	FB: 0	n/a	n/a	S  9
364.4140000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
365.7920000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
366.3940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
368.5620000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
369.1520000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
369.7760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
371.9460000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
376.1100000000	n/a	n/a	Trn No Response	n/a	n/a	S105
376.8080000000	n/a	n/a	STATUS	n/a	n/a	S  7
378.9760000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
382.4080000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
382.9900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
385.1580000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
388.2240000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
388.8200000000	n/a	n/a	FB: 0	n/a	n/a	S  9
390.9880000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
392.0080000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
392.6200000000	n/a	n/a	FB: +1	n/a	n/a	S  8
394.7880000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
395.9920000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
396.4860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
398.6540000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
400.7680000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
401.4520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
403.6200000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
405.5840000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
406.1000000000	n/a	n/a	FB: 0	n/a	n/a	S  9
408.2680000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
410.0000000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
410.5140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
412.6820000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
416.8460000000	n/a	n/a	Trn No Response	n/a	n/a	S105
417.4120000000	n/a	n/a	STATUS	n/a	n/a	S  7
419.5800000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
420.5280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
421.1100000000	n/a	n/a	FB: 0	n/a	n/a	S  9
423.2780000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
424.8160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
425.4760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
427.6440000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
428.7040000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
429.2580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
431.4260000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
433.4960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
434.0900000000	n/a	n/a	FB: +1	n/a	n/a	S  8
436.2580000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
438.0480000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
438.7220000000	n/a	n/a	FB: 0	n/a	n/a	S  9
440.8900000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
