onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
19.9320000000	n/a	n/a	STATUS	n/a	n/a	S255
287.3060000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
288.3360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
288.9540000000	n/a	n/a	FB: +1	n/a	n/a	S  8
291.1640000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
292.1940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
292.8880000000	n/a	n/a	FB: +1	n/a	n/a	S  8
295.0740000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
296.2100000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
296.7520000000	n/a	n/a	FB: 0	n/a	n/a	S  9
298.9220000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
299.8420000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
300.4360000000	n/a	n/a	FB: +1	n/a	n/a	S  8
302.6200000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
303.9300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
304.6000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
306.7680000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
307.8980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
308.4480000000	n/a	n/a	FB: +1	n/a	n/a	S  8
310.6160000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
311.9300000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
312.4140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
314.5820000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
315.4020000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
315.9960000000	n/a	n/a	FB: +1	n/a	n/a	S  8
318.1640000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
319.1060000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
319.6280000000	n/a	n/a	FB: +1	n/a	n/a	S  8
321.7960000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
322.6980000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
323.3600000000	n/a	n/a	FB: +1	n/a	n/a	S  8
325.5300000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
326.4980000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
327.1760000000	n/a	n/a	FB: +1	n/a	n/a	S  8
329.3440000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
330.2100000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
330.8920000000	n/a	n/a	FB: +1	n/a	n/a	S  8
333.0600000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
334.4660000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
335.0400000000	n/a	n/a	FB: 0	n/a	n/a	S  9
337.2080000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
338.9220000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
339.5380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
341.7080000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
342.7940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
343.2880000000	n/a	n/a	FB: 0	n/a	n/a	S  9
345.4560000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
346.6820000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
347.3020000000	n/a	n/a	FB: +1	n/a	n/a	S  8
349.4720000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
350.5220000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
351.1520000000	n/a	n/a	FB: +1	n/a	n/a	S  8
353.3200000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
354.5940000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
355.2500000000	n/a	n/a	FB: 0	n/a	n/a	S  9
357.4180000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
358.3460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
359.0320000000	n/a	n/a	FB: +1	n/a	n/a	S  8
361.2000000000	n/a	n/a	Trn Stim: DC	n/a	n/a	S152
362.3620000000	n/a	n/a	Trn Resp: left,incorrect	n/a	n/a	S103
362.9480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
365.1160000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
366.1460000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
366.6640000000	n/a	n/a	FB: +1	n/a	n/a	S  8
368.8320000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
369.6580000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
370.2120000000	n/a	n/a	FB: 0	n/a	n/a	S  9
372.3800000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
373.1300000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
373.6620000000	n/a	n/a	FB: +1	n/a	n/a	S  8
375.8300000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
377.3460000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
377.8940000000	n/a	n/a	FB: 0	n/a	n/a	S  9
380.0620000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
381.1220000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
381.8080000000	n/a	n/a	FB: 0	n/a	n/a	S  9
383.9780000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
384.6680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
385.3580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
387.5260000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
388.3160000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
388.9060000000	n/a	n/a	FB: 0	n/a	n/a	S  9
391.0740000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
392.7320000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
393.3720000000	n/a	n/a	FB: 0	n/a	n/a	S  9
395.5560000000	n/a	n/a	Trn Stim: AB	n/a	n/a	S116
396.4440000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
397.0380000000	n/a	n/a	FB: +1	n/a	n/a	S  8
399.2060000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
399.9720000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
400.5860000000	n/a	n/a	FB: 0	n/a	n/a	S  9
402.7540000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
403.5960000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
404.2840000000	n/a	n/a	FB: +1	n/a	n/a	S  8
406.4540000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
407.6040000000	n/a	n/a	Trn Resp: right,incorrect	n/a	n/a	S104
408.1840000000	n/a	n/a	FB: 0	n/a	n/a	S  9
410.3520000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
411.1000000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
411.7000000000	n/a	n/a	FB: +1	n/a	n/a	S  8
413.8680000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
414.6360000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
415.2480000000	n/a	n/a	FB: 0	n/a	n/a	S  9
417.4160000000	n/a	n/a	Trn Stim: FE	n/a	n/a	S143
418.4280000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
418.9300000000	n/a	n/a	FB: +1	n/a	n/a	S  8
421.1000000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
422.1400000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
422.8140000000	n/a	n/a	FB: +1	n/a	n/a	S  8
424.9820000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
425.8440000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
426.3460000000	n/a	n/a	FB: +1	n/a	n/a	S  8
428.5140000000	n/a	n/a	Trn Stim: CD	n/a	n/a	S125
429.7240000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
430.2260000000	n/a	n/a	FB: 0	n/a	n/a	S  9
432.3960000000	n/a	n/a	Trn Stim: EF	n/a	n/a	S134
433.5880000000	n/a	n/a	Trn Resp: left,correct	n/a	n/a	S101
434.1580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
436.3280000000	n/a	n/a	Trn Stim: BA	n/a	n/a	S161
437.2680000000	n/a	n/a	Trn Resp: right,correct	n/a	n/a	S102
437.8580000000	n/a	n/a	FB: 0	n/a	n/a	S  9
